f1,f2,f3,f4,f5,label
0.696029796674973,0.5334610919763215,0.4915945467414369,0.4878540439263624,0.4304274103209902,1
0.570061170089365,0.8938925830509576,0.064208937075134,0.1097361986775035,0.3169465877911193,0
0.0971764937707685,0.7885972112245307,0.5819714019143988,0.547959488973693,0.4345959608587117,0
0.6150072266991697,0.1516748797327511,0.2689934044350976,0.4543773345599609,0.7738796557301564,0
0.9900538501042632,0.3117220677955482,0.7975591006371882,0.844357082739616,0.6019234310151316,1
0.140084015236524,0.2484891398144657,0.3103619589235737,0.0980825807842445,0.8925232899548461,0
0.5183296523637367,0.743946292572677,0.4552201490818012,0.4882411370217782,0.4433800143791877,1
0.8773730719279554,0.0335324347357793,0.0116205399081006,0.1500486646939842,0.607089578718754,0
0.7407686177542044,0.5698896848713165,0.0724468877945588,0.32467592689006,0.6313075530919887,0
0.697015740995268,0.7624586857406905,0.3924935564066848,0.7373570773877997,0.5916971623063255,0
0.7024840839871093,0.8767656367617495,0.4799388347171235,0.4760181293687665,0.7026337730855163,1
0.3594911512197551,0.3420817487159074,0.6000205481193037,0.3758882851457693,0.2374334683748062,0
0.2935918442644933,0.8212573046720129,0.2916625787093032,0.3944762785700353,0.5123637775457907,0
0.8093611554785136,0.1106317369552072,0.6949818861265425,0.4594467684059866,0.1042248028083476,0
0.8101133946791808,0.8464522917345182,0.8601223971892046,0.7850165438370569,0.3845113276448125,1
0.8670723185801037,0.1274886623319824,0.7798509888933498,0.8920846889402344,0.4876670686212644,1
0.9132405525564712,0.3972872905603672,0.0396188253483571,0.9553346865039284,0.6522242595454725,1
0.5113423988609378,0.7972953657795536,0.4805069472578289,0.7869033862552951,0.9505310525862036,1
0.5015162946871996,0.1499174273487737,0.1049301784181748,0.3154068957480127,0.6006510665483559,0
0.7982951789667752,0.2292513952326414,0.2420450158625274,0.6881347060865421,0.7435939161765598,0
0.6499639307777652,0.7222525683930663,0.9866625932671464,0.4376031240553919,0.5062660594952028,1
0.7019668772577033,0.7200365365460744,0.1424955429015132,0.2546706220460512,0.6341040313763313,0
0.795792669436101,0.6411476328852973,0.498888153451356,0.8408715794259226,0.0709322161337734,1
0.8900053418175663,0.6939484444671,0.6181557343181191,0.0384263489623249,0.254391580841847,1
0.3379951568515358,0.5427244433475962,0.702464970544104,0.9017619921354236,0.3618530932051387,0
0.375582952639944,0.2517990589069527,0.5596486834869141,0.4614774646247341,0.4724933550065135,1
0.093981939840869,0.3456959935039194,0.0097708474191836,0.6372014768082804,0.0456487455023837,0
0.578280140996174,0.1815977168014256,0.3264613082439919,0.6593539222057827,0.1400240975533176,0
0.035942273796742,0.9084505613336284,0.5177116433847114,0.8951177407065364,0.2768143077913058,0
0.4655980181324601,0.5833917947661205,0.0878664991448333,0.6366696821672073,0.9715326909010508,0
0.5426446347075766,0.4008514167636399,0.3506269312091807,0.6139335847600618,0.3313470071030507,1
0.2865412521282844,0.4620058036441327,0.0332031087913665,0.0666520405606899,0.4820410581120825,0
0.5908332605690108,0.9472833396118152,0.0785784971550207,0.5184080219452041,0.1960977127383929,1
0.0305002499390494,0.1533514031160802,0.396923276201596,0.1501690008170416,0.6107800710757683,0
0.0373481887492144,0.5862298320167972,0.1327157540430603,0.7374337687214856,0.2806832155159743,0
0.8226005606596583,0.505888678884466,0.5675408482615582,0.5122219208126745,0.2069925784384267,0
0.3601906414112629,0.6114542354346478,0.6894649691372657,0.6802277792083533,0.5165726284459791,1
0.1270605126518847,0.0181101838208405,0.8005866991090829,0.0416729006023842,0.0055057991604208,0
0.5222432600548044,0.8721239089441515,0.2001502442448101,0.0847920160458032,0.0076640326492253,0
0.7699935530986108,0.9321182824836124,0.1674825822590697,0.7163233880626823,0.2190688091018577,0
0.2158210274968431,0.5651331835892089,0.1045678403344002,0.0720843359986733,0.0367213625008211,0
0.6228904758190003,0.6966508238768923,0.6364302495436367,0.0712567277652586,0.1080257541306913,1
0.085347464993768,0.9224993811772956,0.7064757264869012,0.0121084752348874,0.3388606493387516,1
